url,category,trust_level,notes
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.023,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.05.006,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2024.12.025,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.05.003,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2024.11.022,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.12.003,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.11.014,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.11.010,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.11.009,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.032,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.08.039,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.022,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.08.042,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.08.025,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.09.005,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.027,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.015,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.08.033,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.017,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.018,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.10.015,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.028,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.09.030,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.04.026,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.05.020,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.02.024,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.10.024,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.10.023,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.04.007,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.04.012,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.03.031,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2024.11.008,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2023.11.021,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.10.029,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.11.004,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.09.021,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.09.020,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.09.019,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.08.022,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.029,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.01.012,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2024.12.034,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2024.12.033,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2024.09.027,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2024.12.035,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.02.008,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2024.11.037,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.025,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.03.041,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.05.015,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2024.09.017,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.004,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.016,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.043,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.03.032,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.09.018,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.09.010,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.005,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.09.017,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.09.015,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.09.013,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.09.014,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.009,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.005,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.026,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.025,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.007,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.09.003,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.05.013,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.05.012,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.024,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.007,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.020,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.09.025,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.033,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.08.024,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.01.019,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.01.020,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.09.009,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.039,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.029,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.032,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.08.019,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.036,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.042,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.02.023,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.028,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2024.12.009,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.024,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2024.10.021,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.08.017,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.09.002,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.009,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.010,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.011,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.05.007,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2024.11.027,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.006,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2024.08.020,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.02.009,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.02.002,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.04.021,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2024.12.031,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2024.11.020,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.03.036,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.04.022,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.04.016,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.002,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.01.003,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2024.11.003,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2024.09.006,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.03.033,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.03.038,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.015,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.031,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.034,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.04.003,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.08.015,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.021,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.022,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.023,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.08.009,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.08.006,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.03.021,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.08.007,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.08.008,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.08.010,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.03.023,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.01.014,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.08.005,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.08.014,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.08.012,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.04.013,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.05.019,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.04.025,????,high,engineering journal article seed for to1000
