url,category,trust_level,status,http_status,title,document_id,source_id,content_hash,fetched_at,error
https://www.tsinghua.edu.cn/info/1181/55258.htm,????,high,imported,200,魏鲲鹏：一切从遇见开始-清华大学,1049,crawl_13c0f6d92fa7,80ab664087caccc183d9160d0f86e58d9aaefa793e31fc85a7aff101eb484aa9,,
https://www.tsinghua.edu.cn/info/1181/55260.htm,????,high,imported,200,清华新闻学院合办中国电影导演协会纪录片展映活动-清华大学,1050,crawl_080afc7070e8,900354b32cfcc41c1d1aba460682bfe62e0b8b2889144ccda91e1903feaa0d2a,,
https://www.tsinghua.edu.cn/info/1181/55262.htm,????,high,imported,200,国家技术发明奖一等奖得主戴琼海畅谈“学术人生”-清华大学,1031,crawl_b05f92537ee6,03cbded780678d600b8e6180e105f5ef0fc2110552ddfcfb5b04168475e3a6db,,
https://www.tsinghua.edu.cn/info/1181/55263.htm,????,high,imported,200,吴晓灵作党的十八大精神学习辅导报告-清华大学,1032,crawl_cceeeb900541,1d4c758c925c8717b150fa1b7df320e1b7c9a04f74084da61c000f397358ca0e,,
https://www.tsinghua.edu.cn/info/1181/55265.htm,????,high,imported,200,清华马约翰杯男足汽车工程系摘得甲组桂冠-清华大学,1033,crawl_f464a5940726,3ff1a5bd07471dd70847aa286ef2eaebfd1e45c93fc051df831a1b8d2dd0c47b,,
https://www.tsinghua.edu.cn/info/1181/55267.htm,????,high,imported,200,《科学》发文评述量子反常霍尔效应实验发现 -清华大学,1034,crawl_71e866bf9ee2,4723bfcaee2465816c0f25e7d3436e6c97064fd24c35a38c98b6d717758b83f6,,
https://www.tsinghua.edu.cn/info/1181/55269.htm,????,high,imported,200,清华大学薛其坤院士团队获“诺贝尔奖级”重大科研发现-清华大学,1035,crawl_c77697acb348,b1d0da05c19d93b1924daa303b583d9203452fe4309e41e7e5c7906e85897bf6,,
https://www.tsinghua.edu.cn/info/1181/55271.htm,????,high,imported,200,校长陈吉宁到医学院调研-清华大学,1036,crawl_ee2eac12068d,a6e971acab75451a477004edf3542fe1ef8b2c04473c6d4eb981744ff6d49429,,
https://www.tsinghua.edu.cn/info/1181/55273.htm,????,high,imported,200,我国科学家首次在实验中发现量子反常霍尔效应-清华大学,1037,crawl_3fe602daa486,802c90d9b6b064c6c6c4dc9a25219ec92fda2d4e2d8878d5b9345e6cefc2f124,,
https://www.tsinghua.edu.cn/info/1181/55275.htm,????,high,imported,200,奇迹为什么出现在中国-清华大学,1038,crawl_c221de3af579,ed8375cb5046bb22963e4c6cfdc08ac693c05bad4fad38933d58c7069d8bd457,,
